"osm_id","name","length","highway","has_cycleway","cycleway_typology","relation_id","geojson","lastupdated","city_id","dual_carriageway","pdc_typology"
967359606,Travessa do Forte,0.011322838,tertiary,false,none,204,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/967359606"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8789833, -8.0719703], [-34.8790769, -8.0719281]]}, ""properties"": {""id"": ""way/967359606"", ""ref"": ""PE-007;PE-008"", ""name"": ""Travessa do Forte"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""tertiary"", ""surface"": ""paved"", ""postal_code"": ""50020-490"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclorrota
1183975883,Rua São João,0.05191312,residential,false,none,204,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/1183975883"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8842537, -8.0688427], [-34.8843433, -8.0688034], [-34.8843883, -8.068784], [-34.8844616, -8.0687523], [-34.8845412, -8.0687118], [-34.8846856, -8.0686561]]}, ""properties"": {""id"": ""way/1183975883"", ""name"": ""Rua São João"", ""highway"": ""residential""}}]}",,2611606,false,Ciclorrota
29416306,Avenida Engenheiro Antônio de Góes,0.06316702,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/29416306"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8819338, -8.0902536], [-34.8823606, -8.0898014], [-34.8825944, -8.0895532], [-34.8827169, -8.0894231]]}, ""properties"": {""id"": ""way/29416306"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avenida Antônio de Góes"", ""postal_code"": ""51110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
29422717,Avenida Engenheiro Antônio de Góes,0.0062152906,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/29422717"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8881511, -8.0838049], [-34.8882286, -8.0837236]]}, ""properties"": {""id"": ""way/29422717"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Ponte Gamenon Magalhaes;Ponte Engenheiro Antônio de Góes"", ""dual_carriageway"": ""yes""}}]}",,2611606,true,Ciclovia
29422720,Ponte Engenheiro Antônio de Góes,0.09616111,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/29422720"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8910372, -8.0807908], [-34.8915897, -8.0802212], [-34.8917882, -8.0799981], [-34.8918767, -8.0798435], [-34.891931, -8.0796516], [-34.8919458, -8.0795228], [-34.8919399, -8.079387]]}, ""properties"": {""id"": ""way/29422720"", ""name"": ""Ponte Engenheiro Antônio de Góes"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avendia Engenheiro Jose Estelita"", ""dual_carriageway"": ""yes""}}]}",,2611606,true,Ciclovia
769099817,Ciclovia Norte,0.10812821,cycleway,true,Ciclovia,0,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/769099817"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8837961, -8.0432017], [-34.8838387, -8.0431755], [-34.8839329, -8.0431049], [-34.8840584, -8.0430136], [-34.8842315, -8.0428604], [-34.8843107, -8.042781], [-34.8845278, -8.0425575]]}, ""properties"": {""id"": ""way/769099817"", ""name"": ""Ciclovia Norte"", ""oneway"": ""no"", ""highway"": ""cycleway"", ""surface"": ""concrete"", ""motor_vehicle"": ""no"", ""oneway:bicycle"": ""no"", ""cycleway:est_width"": ""2.4""}}]}",,2611606,false,""
129483732,Avenida Engenheiro Antônio de Góes,0.43940437,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/129483732"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8827548, -8.0895639], [-34.8830547, -8.0892638], [-34.8834612, -8.0888421], [-34.8834754, -8.0888259], [-34.8841318, -8.0881371], [-34.8844444, -8.0878195], [-34.8845345, -8.087728], [-34.8845729, -8.0876889], [-34.8849556, -8.0872832], [-34.8850302, -8.0872041], [-34.8853409, -8.0868807], [-34.886246, -8.0859314], [-34.8862694, -8.0859069], [-34.8863268, -8.085846], [-34.8864435, -8.0857257], [-34.8865605, -8.0856047], [-34.8866971, -8.0854634], [-34.8868389, -8.0853138], [-34.8871419, -8.0850067], [-34.887567, -8.084559], [-34.8880161, -8.0840737], [-34.8882108, -8.0838601], [-34.8882427, -8.0838251]]}, ""properties"": {""id"": ""way/129483732"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avenida Antônio de Góes"", ""postal_code"": ""51110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
129483733,Avenida Boa Viagem,0.06683876,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/129483733"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8819961, -8.0914516], [-34.8820083, -8.0913102], [-34.8820087, -8.0912208], [-34.881995, -8.0910282], [-34.8819194, -8.0907008], [-34.8819141, -8.0906444], [-34.8819168, -8.090586], [-34.8819277, -8.0905245], [-34.8819488, -8.0904711], [-34.8819726, -8.0904238], [-34.8820006, -8.0903784], [-34.8820325, -8.0903351], [-34.8820645, -8.0902998]]}, ""properties"": {""id"": ""way/129483733"", ""name"": ""Avenida Boa Viagem"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""wikidata"": ""Q16501829"", ""wikipedia"": ""pt:Avenida Boa Viagem"", ""postal_code"": ""51011-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
129483751,Ponte Engenheiro Antônio de Góes,0.22856979,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/129483751"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8882427, -8.0838251], [-34.889817, -8.0822006], [-34.8909021, -8.0810431], [-34.8910953, -8.0808378]]}, ""properties"": {""id"": ""way/129483751"", ""name"": ""Ponte Engenheiro Antônio de Góes"", ""lanes"": ""2"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Ponte Gamenon Magalhaes;Presidente Gamenon Magalhaes"", ""dual_carriageway"": ""yes""}}]}",,2611606,true,Ciclovia
129483763,Ponte Engenheiro Antônio de Góes,0.11014232,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/129483763"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8910953, -8.0808378], [-34.8916508, -8.0802591], [-34.8918398, -8.0800486], [-34.891923, -8.0799244], [-34.8919793, -8.0797897], [-34.8920028, -8.0796735], [-34.8920155, -8.0795115], [-34.8920055, -8.0793336], [-34.8919893, -8.0791874]]}, ""properties"": {""id"": ""way/129483763"", ""name"": ""Ponte Engenheiro Antônio de Góes"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avendia Engenheiro Jose Estelita"", ""dual_carriageway"": ""yes""}}]}",,2611606,true,Ciclovia
194287395,Avenida Engenheiro Antônio de Góes,0.12247937,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/194287395"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.886601, -8.0853853], [-34.8873122, -8.0846554], [-34.8875148, -8.084447], [-34.8875977, -8.0843624], [-34.88768, -8.0842794], [-34.8878553, -8.0841028], [-34.8881511, -8.0838049]]}, ""properties"": {""id"": ""way/194287395"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avenida Antônio de Góes"", ""postal_code"": ""51110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
245865659,"",0.019592602,primary_link,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/245865659"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8919399, -8.079387], [-34.8919542, -8.079325], [-34.8919626, -8.0790909], [-34.8919862, -8.0790416]]}, ""properties"": {""id"": ""way/245865659"", ""lanes"": ""1"", ""oneway"": ""yes"", ""highway"": ""primary_link"", ""surface"": ""paved"", ""dual_carriageway"": ""yes""}}]}",,2611606,true,Ciclovia
366873789,Rua Engenheiro José Estelita,0.22083081,secondary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/366873789"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8919399, -8.079387], [-34.8919154, -8.0792516], [-34.891877, -8.0791506], [-34.8918142, -8.0790377], [-34.8917373, -8.0788994], [-34.8916126, -8.0787009], [-34.8909619, -8.0776649]]}, ""properties"": {""id"": ""way/366873789"", ""name"": ""Rua Engenheiro José Estelita"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""secondary"", ""surface"": ""asphalt"", ""alt_name"": ""Avendia Engenheiro Jose Estelita;Avenida José Estelita"", ""postal_code"": ""50090-040"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
561534996,Avenida Boa Viagem,0.022595096,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/561534996"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8817606, -8.0906074], [-34.8817592, -8.090592], [-34.8817596, -8.0905822], [-34.8817619, -8.0905668], [-34.8817687, -8.0905288], [-34.8817773, -8.0904898], [-34.8817832, -8.0904625], [-34.8817869, -8.0904511], [-34.8817926, -8.0904384], [-34.8818281, -8.0903744], [-34.8818401, -8.0903569], [-34.8818556, -8.0903348], [-34.8819338, -8.0902536]]}, ""properties"": {""id"": ""way/561534996"", ""name"": ""Avenida Boa Viagem"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""wikidata"": ""Q16501829"", ""wikipedia"": ""pt:Avenida Boa Viagem"", ""postal_code"": ""51011-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
647081755,Avenida Engenheiro Antônio de Góes,0.055837203,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/647081755"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8820645, -8.0902998], [-34.8821051, -8.0902578], [-34.8826869, -8.0896365], [-34.8827548, -8.0895639]]}, ""properties"": {""id"": ""way/647081755"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avenida Antônio de Góes"", ""postal_code"": ""51110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
771483073,Avenida Engenheiro Antônio de Góes,0.17578936,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/771483073"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8827169, -8.0894231], [-34.8828025, -8.0893363], [-34.8833699, -8.0887546], [-34.8837577, -8.0883528], [-34.8841653, -8.0879257], [-34.8842234, -8.0878652], [-34.8843525, -8.0877315], [-34.8844277, -8.0876536], [-34.8848555, -8.0872096], [-34.8849243, -8.0871382]]}, ""properties"": {""id"": ""way/771483073"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avenida Antônio de Góes"", ""postal_code"": ""51110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
776551450,Ponte Engenheiro Antônio de Góes,0.22469679,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/776551450"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8882286, -8.0837236], [-34.8910372, -8.0807908]]}, ""properties"": {""id"": ""way/776551450"", ""name"": ""Ponte Engenheiro Antônio de Góes"", ""lanes"": ""2"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Ponte Gamenon Magalhaes;Presidente Gamenon Magalhaes"", ""dual_carriageway"": ""yes""}}]}",,2611606,true,Ciclovia
967373049,Avenida Engenheiro Antônio de Góes,0.1342235,primary,false,none,82,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/967373049"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8849243, -8.0871382], [-34.8860099, -8.0860034], [-34.8864785, -8.0855134], [-34.886601, -8.0853853]]}, ""properties"": {""id"": ""way/967373049"", ""name"": ""Avenida Engenheiro Antônio de Góes"", ""lanes"": ""3"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""alt_name"": ""Avenida Antônio de Góes"", ""postal_code"": ""51110-000"", ""dual_carriageway"": ""yes"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,true,Ciclovia
151147816,Rua Manoel de Brito,0.0709181,residential,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/151147816"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.886601, -8.0853853], [-34.8861037, -8.0849799]]}, ""properties"": {""id"": ""way/151147816"", ""name"": ""Rua Manoel de Brito"", ""oneway"": ""yes"", ""highway"": ""residential"", ""surface"": ""asphalt"", ""postal_code"": ""51110-100"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
151147818,Rua Manoel de Brito,0.013687445,primary,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/151147818"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8866971, -8.0854634], [-34.886601, -8.0853853]]}, ""properties"": {""id"": ""way/151147818"", ""name"": ""Rua Manoel de Brito"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""paved"", ""postal_code"": ""51110-100"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
151147942,Rua Manoel de Brito,0.22980322,primary,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/151147942"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8882793, -8.0869703], [-34.8875316, -8.0862517], [-34.8867753, -8.0855372]]}, ""properties"": {""id"": ""way/151147942"", ""name"": ""Rua Manoel de Brito"", ""lanes"": ""4"", ""layer"": ""-1"", ""oneway"": ""yes"", ""tunnel"": ""yes"", ""highway"": ""primary"", ""surface"": ""paved"", ""alt_name"": ""Túnel do Pina;Túnel Josué de Castro"", ""maxspeed"": ""60"", ""postal_code"": ""51110-100"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
151149636,Rua Cacilda Iolanda Porciúncula,0.064039886,residential,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/151149636"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8875855, -8.0839183], [-34.8876249, -8.0839093], [-34.8876717, -8.0839066], [-34.8877431, -8.0838984], [-34.8878702, -8.0838859], [-34.887956, -8.0838746], [-34.888015, -8.0838613], [-34.888074, -8.0838407], [-34.8881511, -8.0838049]]}, ""properties"": {""id"": ""way/151149636"", ""name"": ""Rua Cacilda Iolanda Porciúncula"", ""oneway"": ""yes"", ""highway"": ""residential"", ""surface"": ""asphalt"", ""postal_code"": ""51010-530"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
151149645,Rua Cacilda Iolanda Porciúncula,0.20973453,residential,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/151149645"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8859611, -8.0847231], [-34.8859725, -8.0846772], [-34.8860134, -8.0846195], [-34.8863326, -8.0842769], [-34.8864111, -8.0842225], [-34.8864895, -8.0841753], [-34.8865633, -8.0841461], [-34.8868114, -8.0840757], [-34.8875253, -8.0839311], [-34.8875855, -8.0839183]]}, ""properties"": {""id"": ""way/151149645"", ""name"": ""Rua Cacilda Iolanda Porciúncula"", ""oneway"": ""yes"", ""highway"": ""residential"", ""surface"": ""asphalt"", ""postal_code"": ""51010-530"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
222243779,Via Mangue - Pista Leste,0.13300776,primary,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/222243779"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.9001405, -8.1126039], [-34.9001098, -8.1121161], [-34.900091, -8.1118851], [-34.9000647, -8.1117022], [-34.9000005, -8.1114183]]}, ""properties"": {""id"": ""way/222243779"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""2"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""paved""}}]}",,2611606,false,Ciclovia
968292797,Rua Marquês de Maricá,0.027903447,secondary,true,Ciclofaixa,0,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/968292797"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.9209968, -8.0458613], [-34.9212181, -8.045739]]}, ""properties"": {""id"": ""way/968292797"", ""name"": ""Rua Marquês de Maricá"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""secondary"", ""surface"": ""asphalt"", ""postal_code"": ""50711-120"", ""cycleway:right"": ""lane"", ""oneway:bicycle"": ""no"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,""
242959911,Rua Cacilda Iolanda Porciúncula,0.03318236,residential,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/242959911"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8861037, -8.0849799], [-34.8859926, -8.0848339], [-34.8859718, -8.0847808], [-34.8859611, -8.0847231]]}, ""properties"": {""id"": ""way/242959911"", ""name"": ""Rua Cacilda Iolanda Porciúncula"", ""oneway"": ""yes"", ""highway"": ""residential"", ""surface"": ""asphalt"", ""postal_code"": ""51010-530"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
394440710,Via Mangue - Pista Leste,0.20940693,primary,true,Ciclovia,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/394440710"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8916162, -8.0888534], [-34.8915488, -8.0887296], [-34.8914925, -8.0886519], [-34.8914513, -8.0886011], [-34.8913741, -8.0885311], [-34.8913168, -8.0884843], [-34.8912374, -8.0884358], [-34.891121, -8.0883884], [-34.891003, -8.0883525], [-34.8908555, -8.0883399], [-34.8906979, -8.0883366], [-34.89037, -8.0883286], [-34.8902218, -8.0883187], [-34.8901206, -8.0883094], [-34.8899948, -8.0882961], [-34.8899298, -8.0882861]]}, ""properties"": {""id"": ""way/394440710"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""2"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""cycleway:right"": ""track"", ""oneway:bicycle"": ""no""}}]}",,2611606,false,Ciclovia
423660030,Rua Manoel de Brito,0.046904586,primary,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/423660030"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8885884, -8.0872606], [-34.888353, -8.0870412], [-34.8882793, -8.0869703]]}, ""properties"": {""id"": ""way/423660030"", ""name"": ""Rua Manoel de Brito"", ""lanes"": ""4"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""postal_code"": ""51110-100"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
423660031,Rua Manoel de Brito,0.04054927,primary,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/423660031"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8897222, -8.0882237], [-34.8896495, -8.0881919], [-34.8894949, -8.0881016], [-34.8894103, -8.088033]]}, ""properties"": {""id"": ""way/423660031"", ""name"": ""Rua Manoel de Brito"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""asphalt"", ""postal_code"": ""51110-100"", ""source:postal_code"": ""CNEFE""}}]}",,2611606,false,Ciclovia
466701030,Via Mangue - Pista Leste,0.61349523,primary,true,Ciclovia,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/466701030"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.890802, -8.1045606], [-34.8905598, -8.1043438], [-34.8901259, -8.1039594], [-34.8898537, -8.1037178], [-34.8896525, -8.1035405], [-34.8895211, -8.1033892], [-34.8894124, -8.1032312], [-34.8893246, -8.1030572], [-34.8892716, -8.1028787], [-34.8892348, -8.1026802], [-34.8892099, -8.1024266], [-34.889159, -8.1018849], [-34.8891335, -8.1015795], [-34.88911, -8.1013026], [-34.8890933, -8.1011121], [-34.8890765, -8.1009123], [-34.8890698, -8.1007589], [-34.8890872, -8.1005585], [-34.8891174, -8.1004244], [-34.8891536, -8.1003035], [-34.8891962, -8.1002023], [-34.8892703, -8.1000649], [-34.8893863, -8.0998963], [-34.8894582, -8.0997986], [-34.8894778, -8.0997724]]}, ""properties"": {""id"": ""way/466701030"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""2"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""paved"", ""maxspeed"": ""60"", ""cycleway:right"": ""track"", ""oneway:bicycle"": ""no""}}]}",,2611606,false,Ciclovia
466704800,Via Mangue - Pista Leste,0.27537405,primary,false,none,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/466704800"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.9004383, -8.1150609], [-34.9003956, -8.1147469], [-34.9002299, -8.1137319], [-34.9002041, -8.113448], [-34.9001405, -8.1126039]]}, ""properties"": {""id"": ""way/466704800"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""2"", ""layer"": ""2"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""maxspeed"": ""60""}}]}",,2611606,false,Ciclovia
624914191,Via Mangue - Pista Leste,0.56904185,primary,true,Ciclovia,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/624914191"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8987839, -8.1092492], [-34.8980442, -8.1083871], [-34.8979015, -8.1082393], [-34.8976403, -8.1080179], [-34.8975156, -8.1079337], [-34.8974299, -8.1078791], [-34.8973826, -8.1078583], [-34.8970787, -8.1077487], [-34.8969139, -8.1077108], [-34.8967476, -8.107695], [-34.8966068, -8.1076896], [-34.8964513, -8.1077008], [-34.8957136, -8.1077759], [-34.8949351, -8.1078301], [-34.8947175, -8.1078307], [-34.8946391, -8.1078269], [-34.8944655, -8.1077783], [-34.8942614, -8.1077065]]}, ""properties"": {""id"": ""way/624914191"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""3"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""paved"", ""maxspeed"": ""60"", ""cycleway:right"": ""track"", ""oneway:bicycle"": ""no""}}]}",,2611606,false,Ciclovia
624914195,Via Mangue - Pista Leste,0.08912282,primary,true,Ciclovia,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/624914195"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.899509, -8.1103224], [-34.8992595, -8.109954], [-34.8990604, -8.1096552]]}, ""properties"": {""id"": ""way/624914195"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""4"", ""layer"": ""1"", ""bridge"": ""yes"", ""oneway"": ""yes"", ""highway"": ""primary"", ""surface"": ""paved"", ""maxspeed"": ""60"", ""cycleway:right"": ""track"", ""oneway:bicycle"": ""no""}}]}",,2611606,false,Ciclovia
624935364,Via Mangue - Pista Leste,0.023884822,primary,true,Ciclovia,124,"{""type"": ""FeatureCollection"", ""features"": [{""id"": ""way/624935364"", ""type"": ""Feature"", ""geometry"": {""type"": ""LineString"", ""coordinates"": [[-34.8899298, -8.0882861], [-34.8898155, -8.0882523], [-34.8897222, -8.0882237]]}, ""properties"": {""id"": ""way/624935364"", ""name"": ""Via Mangue - Pista Leste"", ""lanes"": ""2"", ""oneway"": ""yes"", ""highway"": ""primary"", ""cycleway:right"": ""track"", ""oneway:bicycle"": ""no""}}]}",,2611606,false,Ciclovia
